Actual,Predicted
1300,1074.631956749903
350,289.32398835574315
1600,1322.6239467691116
1125,929.9699625720316
1540,1273.0255487652698
5562,4597.771494956124
1700,1405.2879434421811
5562,4597.771494956124
4500,3719.8798502881264
5562,4597.771494956124
3621,2993.263319531846
2500,2066.5999168267367
1600,1322.6239467691116
1440,1190.3615520922003
1000,826.6399667306947
750,619.9799750480211
5211,4307.620866633651
1600,1322.6239467691116
680,562.1151773768725
4500,3719.8798502881264
1800,1487.9519401152504
250,206.65999168267368
2852,2357.5771851159416
449,371.1613450620819
1000,826.6399667306947
3211,2654.340933172261
1150,950.635961740299
410,338.92238635958483
1200,991.9679600768337
1000,826.6399667306947
500,413.31998336534735
1337,1105.2176355189388
1200,991.9679600768337
1800,1487.9519401152504
2000,1653.2799334613894
1300,1074.631956749903
800,661.3119733845558
550,454.6519817018821
1800,1487.9519401152504
1350,1115.9639550864379
1500,1239.9599500960421
5621,4646.543252993235
500,413.31998336534735
400,330.6559866922779
800,661.3119733845558
400,330.6559866922779
5562,4597.771494956124
450,371.9879850288126
990,818.3735670633878
2307,1907.0584032477127
650,537.3159783749516
2000,1653.2799334613894
450,371.9879850288126
950,785.30796839416
1200,991.9679600768337
957,791.0944481612748
900,743.9759700576252
4500,3719.8798502881264
1000,826.6399667306947
6251,5167.326432033573
1750,1446.6199417787159
1850,1529.2839384517852
850,702.6439717210906
5621,4646.543252993235
1800,1487.9519401152504
2200,1818.6079268075284
990,818.3735670633878
5562,4597.771494956124
2125,1756.6099293027264
1200,991.9679600768337
3000,2479.9199001920842
450,371.9879850288126
1900,1570.61593678832
1400,1157.2959534229726
216,178.55423281383005
900,743.9759700576252
2020,1669.8127327960033
1100,909.3039634037642
450,371.9879850288126
5621,4646.543252993235
350,289.32398835574315
5211,4307.620866633651
850,702.6439717210906
5562,4597.771494956124
5562,4597.771494956124
1600,1322.6239467691116
6300,5207.8317904033765
5562,4597.771494956124
720,595.1807760461002
700,578.6479767114863
900,743.9759700576252
3500,2893.2398835574318
450,371.9879850288126
280,231.45919068459452
300,247.99199001920843
600,495.98398003841686
650,537.3159783749516
1000,826.6399667306947
3010,2488.186299859391
800,661.3119733845558
700,578.6479767114863
500,413.31998336534735
1700,1405.2879434421811
5211,4307.620866633651
1800,1487.9519401152504
3600,2975.903880230501
3985,3294.1602674218184
2500,2066.5999168267367
2856,2360.8837449828643
5852,4837.497085308026
950,785.30796839416
2856,2360.8837449828643
1100,909.3039634037642
900,743.9759700576252
1800,1487.9519401152504
5211,4307.620866633651
1900,1570.61593678832
350,289.32398835574315
1850,1529.2839384517852
500,413.31998336534735
750,619.9799750480211
1400,1157.2959534229726
1440,1190.3615520922003
5562,4597.771494956124
1400,1157.2959534229726
800,661.3119733845558
1800,1487.9519401152504
2852,2357.5771851159416
600,495.98398003841686
1000,826.6399667306947
6251,5167.326432033573
1000,826.6399667306947
350,289.32398835574315
4500,3719.8798502881264
300,247.99199001920843
1800,1487.9519401152504
2500,2066.5999168267367
1520,1256.492749430656
6211,5134.260833364345
350,289.32398835574315
900,743.9759700576252
850,702.6439717210906
3000,2479.9199001920842
650,537.3159783749516
950,785.30796839416
200,165.32799334613895
300,247.99199001920843
7000,5786.4797671148635
1800,1487.9519401152504
6521,5390.51922305086
1050,867.9719650672295
1450,1198.6279517595074
550,454.6519817018821
2500,2066.5999168267367
1050,867.9719650672295
4500,3719.8798502881264
2388,1974.016240552899
2852,2357.5771851159416
5200,4298.527826999612
5562,4597.771494956124
2152,1778.929208404455
2852,2357.5771851159416
850,702.6439717210906
2745,2269.126708675757
1700,1405.2879434421811
1100,909.3039634037642
2000,1653.2799334613894
995,822.5067668970413
2854,2359.230465049403
1200,991.9679600768337
4521,3737.239289589471
7412,6127.05543340791
1800,1487.9519401152504
2852,2357.5771851159416
900,743.9759700576252
850,702.6439717210906
2852,2357.5771851159416
2852,2357.5771851159416
1800,1487.9519401152504
650,537.3159783749516
750,619.9799750480211
2200,1818.6079268075284
400,330.6559866922779
2000,1653.2799334613894
1240,1025.0335587460615
2150,1777.2759284709937
580,479.45118070380295
320,264.5247893538223
900,743.9759700576252
1600,1322.6239467691116
900,743.9759700576252
500,413.31998336534735
500,413.31998336534735
900,743.9759700576252
600,495.98398003841686
6251,5167.326432033573
1800,1487.9519401152504
5562,4597.771494956124
3525,2913.905882725699
5211,4307.620866633651
1350,1115.9639550864379
1800,1487.9519401152504
1500,1239.9599500960421
650,537.3159783749516
1500,1239.9599500960421
5211,4307.620866633651
5211,4307.620866633651
1800,1487.9519401152504
450,371.9879850288126
600,495.98398003841686
445,367.85478519515914
6541,5407.052022385475
1200,991.9679600768337
1800,1487.9519401152504
2852,2357.5771851159416
3000,2479.9199001920842
950,785.30796839416
650,537.3159783749516
2200,1818.6079268075284
980,810.1071673960809
1500,1239.9599500960421
1100,909.3039634037642
450,371.9879850288126
900,743.9759700576252
1162,960.5556413410673
1100,909.3039634037642
1600,1322.6239467691116
5852,4837.497085308026
900,743.9759700576252
5621,4646.543252993235
500,413.31998336534735
2000,1653.2799334613894
450,371.9879850288126
495,409.1867835316939
470,388.5207843634265
500,413.31998336534735
900,743.9759700576252
2200,1818.6079268075284
5865,4848.243404875525
800,661.3119733845558
650,537.3159783749516
200,165.32799334613895
5562,4597.771494956124
1000,826.6399667306947
1350,1115.9639550864379
1800,1487.9519401152504
820,677.8447727191697
2852,2357.5771851159416
1600,1322.6239467691116
1125,929.9699625720316
1350,1115.9639550864379
720,595.1807760461002
2700,2231.9279101728757
900,743.9759700576252
3600,2975.903880230501
800,661.3119733845558
1000,826.6399667306947
1800,1487.9519401152504
450,371.9879850288126
521,430.67942266669195
550,454.6519817018821
900,743.9759700576252
387,319.9096671247789
2522,2084.785996094812
6000,4959.8398003841685
2500,2066.5999168267367
450,371.9879850288126
900,743.9759700576252
400,330.6559866922779
860,710.9103713883975
2700,2231.9279101728757
542,448.03886196803654
400,330.6559866922779
1250,1033.2999584133684
6852,5664.13705203872
850,702.6439717210906
900,743.9759700576252
466,385.21422449650373
1250,1033.2999584133684
900,743.9759700576252
300,247.99199001920843
1950,1611.9479351248547
410,338.92238635958483
2700,2231.9279101728757
1500,1239.9599500960421
900,743.9759700576252
6251,5167.326432033573
1050,867.9719650672295
2851,2356.7505451492107
450,371.9879850288126
972,803.4940476622353
2100,1735.943930134459
1300,1074.631956749903
1600,1322.6239467691116
1400,1157.2959534229726
1000,826.6399667306947
950,785.30796839416
4500,3719.8798502881264
3150,2603.9158952016883
1655,1368.0891449392998
3232,2671.7003724736055
825,681.9779725528232
400,330.6559866922779
1200,991.9679600768337
600,495.98398003841686
2540,2099.6655154959644
2000,1653.2799334613894
1800,1487.9519401152504
5211,4307.620866633651
1132,935.7564423391465
5412,4473.77549994652
1200,991.9679600768337
910,752.2423697249322
1300,1074.631956749903
5412,4473.77549994652
5562,4597.771494956124
320,264.5247893538223
1900,1570.61593678832
400,330.6559866922779
6521,5390.51922305086
1595,1318.490746935458
1800,1487.9519401152504
750,619.9799750480211
600,495.98398003841686
6251,5167.326432033573
1000,826.6399667306947
5562,4597.771494956124
500,413.31998336534735
500,413.31998336534735
1600,1322.6239467691116
2000,1653.2799334613894
650,537.3159783749516
1100,909.3039634037642
1800,1487.9519401152504
3000,2479.9199001920842
2852,2357.5771851159416
2511,2075.6929564607744
1350,1115.9639550864379
6251,5167.326432033573
1500,1239.9599500960421
5562,4597.771494956124
680,562.1151773768725
350,289.32398835574315
1800,1487.9519401152504
1800,1487.9519401152504
450,371.9879850288126
2925,2417.921902687282
1000,826.6399667306947
6251,5167.326432033573
2741,2265.8201488088343
579,478.62454073707227
600,495.98398003841686
700,578.6479767114863
2105,1740.0771299681123
900,743.9759700576252
5521,4563.879256320166
900,743.9759700576252
2200,1818.6079268075284
1670,1380.4887444402602
400,330.6559866922779
1700,1405.2879434421811
1800,1487.9519401152504
2000,1653.2799334613894
1200,991.9679600768337
500,413.31998336534735
2700,2231.9279101728757
1123,928.3166826385702
550,454.6519817018821
2851,2356.7505451492107
7411,6126.228793441179
1200,991.9679600768337
1800,1487.9519401152504
1075,888.6379642354968
500,413.31998336534735
300,247.99199001920843
5521,4563.879256320166
5412,4473.77549994652
820,677.8447727191697
6251,5167.326432033573
350,289.32398835574315
453,374.4679049290047
600,495.98398003841686
850,702.6439717210906
1350,1115.9639550864379
1600,1322.6239467691116
400,330.6559866922779
1500,1239.9599500960421
500,413.31998336534735
700,578.6479767114863
4665,3856.275444798691
500,413.31998336534735
400,330.6559866922779
3600,2975.903880230501
800,661.3119733845558
5562,4597.771494956124
1100,909.3039634037642
4000,3306.559866922779
1150,950.635961740299
700,578.6479767114863
900,743.9759700576252
380,314.123187357664
1200,991.9679600768337
400,330.6559866922779
1700,1405.2879434421811
1300,1074.631956749903
1700,1405.2879434421811
6521,5390.51922305086
2852,2357.5771851159416
750,619.9799750480211
5562,4597.771494956124
5211,4307.620866633651
950,785.30796839416
6251,5167.326432033573
5211,4307.620866633651
1800,1487.9519401152504
1650,1363.9559451056464
850,702.6439717210906
5621,4646.543252993235
450,371.9879850288126
1350,1115.9639550864379
1780,1471.4191407806366
1000,826.6399667306947
6251,5167.326432033573
2200,1818.6079268075284
1000,826.6399667306947
600,495.98398003841686
570,471.184781036496
2856,2360.8837449828643
380,314.123187357664
9000,7439.759700576253
2000,1653.2799334613894
1800,1487.9519401152504
5562,4597.771494956124
5211,4307.620866633651
5211,4307.620866633651
1800,1487.9519401152504
250,206.65999168267368
1800,1487.9519401152504
1100,909.3039634037642
1752,1448.2732217121772
2852,2357.5771851159416
1125,929.9699625720316
600,495.98398003841686
1600,1322.6239467691116
1500,1239.9599500960421
1200,991.9679600768337
600,495.98398003841686
800,661.3119733845558
1200,991.9679600768337
1800,1487.9519401152504
1500,1239.9599500960421
6211,5134.260833364345
6521,5390.51922305086
1100,909.3039634037642
600,495.98398003841686
1800,1487.9519401152504
585,483.5843805374564
540,446.3855820345752
300,247.99199001920843
2700,2231.9279101728757
1100,909.3039634037642
1650,1363.9559451056464
400,330.6559866922779
4500,3719.8798502881264
3222,2663.4339728062982
235,194.26039218171326
1800,1487.9519401152504
500,413.31998336534735
1300,1074.631956749903
1500,1239.9599500960421
1800,1487.9519401152504
1100,909.3039634037642
5562,4597.771494956124
2700,2231.9279101728757
810,669.5783730518627
1500,1239.9599500960421
3600,2975.903880230501
650,537.3159783749516
850,702.6439717210906
950,785.30796839416
850,702.6439717210906
850,702.6439717210906
2855,2360.0571050161334
2500,2066.5999168267367
900,743.9759700576252
2200,1818.6079268075284
6521,5390.51922305086
550,454.6519817018821
4000,3306.559866922779
1800,1487.9519401152504
400,330.6559866922779
990,818.3735670633878
6521,5390.51922305086
3800,3141.23187357664
6251,5167.326432033573
1400,1157.2959534229726
1800,1487.9519401152504
500,413.31998336534735
2700,2231.9279101728757
2200,1818.6079268075284
550,454.6519817018821
1800,1487.9519401152504
1500,1239.9599500960421
2700,2231.9279101728757
5112,4225.783509927312
5562,4597.771494956124
2250,1859.9399251440632
5562,4597.771494956124
5562,4597.771494956124
1000,826.6399667306947
950,785.30796839416
6541,5407.052022385475
2500,2066.5999168267367
1500,1239.9599500960421
450,371.9879850288126
2856,2360.8837449828643
450,371.9879850288126
1800,1487.9519401152504
1750,1446.6199417787159
900,743.9759700576252
1800,1487.9519401152504
5211,4307.620866633651
550,454.6519817018821
600,495.98398003841686
1750,1446.6199417787159
2852,2357.5771851159416
2025,1673.945932629657
2856,2360.8837449828643
450,371.9879850288126
5211,4307.620866633651
2852,2357.5771851159416
1000,826.6399667306947
3621,2993.263319531846
550,454.6519817018821
2250,1859.9399251440632
1350,1115.9639550864379
890,735.7095703903183
1200,991.9679600768337
631,521.6098190070684
510,421.58638303265434
6521,5390.51922305086
6852,5664.13705203872
450,371.9879850288126
5211,4307.620866633651
660,545.5823780422585
2500,2066.5999168267367
2856,2360.8837449828643
550,454.6519817018821
1700,1405.2879434421811
466,385.21422449650373
582,481.1044606372643
650,537.3159783749516
550,454.6519817018821
550,454.6519817018821
5412,4473.77549994652
1550,1281.2919484325769
300,247.99199001920843
1250,1033.2999584133684
780,644.7791740499418
2700,2231.9279101728757
2200,1818.6079268075284
800,661.3119733845558
1100,909.3039634037642
2500,2066.5999168267367
900,743.9759700576252
700,578.6479767114863
6252,5168.153072000304
1125,929.9699625720316
2811,2323.684946479983
2700,2231.9279101728757
450,371.9879850288126
2741,2265.8201488088343
450,371.9879850288126
2000,1653.2799334613894
5211,4307.620866633651
900,743.9759700576252
450,371.9879850288126
1200,991.9679600768337
350,289.32398835574315
950,785.30796839416
2852,2357.5771851159416
1125,929.9699625720316
700,578.6479767114863
3000,2479.9199001920842
1800,1487.9519401152504
2600,2149.263913499806
451,372.81462499554334
1250,1033.2999584133684
1290,1066.3655570825963
4000,3306.559866922779
550,454.6519817018821
560,462.91838136918904
1800,1487.9519401152504
850,702.6439717210906
300,247.99199001920843
1800,1487.9519401152504
450,371.9879850288126
350,289.32398835574315
400,330.6559866922779
1300,1074.631956749903
6521,5390.51922305086
5562,4597.771494956124
2400,1983.9359201536674
370,305.85678769035707
1000,826.6399667306947
800,661.3119733845558
1050,867.9719650672295
2000,1653.2799334613894
1850,1529.2839384517852
2852,2357.5771851159416
1200,991.9679600768337
6521,5390.51922305086
1200,991.9679600768337
700,578.6479767114863
450,371.9879850288126
850,702.6439717210906
2350,1942.6039218171327
1800,1487.9519401152504
700,578.6479767114863
2000,1653.2799334613894
1700,1405.2879434421811
900,743.9759700576252
450,371.9879850288126
3600,2975.903880230501
1000,826.6399667306947
850,702.6439717210906
540,446.3855820345752
2351,1943.4305617838634
4000,3306.559866922779
1300,1074.631956749903
2700,2231.9279101728757
1200,991.9679600768337
1600,1322.6239467691116
1100,909.3039634037642
2700,2231.9279101728757
1100,909.3039634037642
950,785.30796839416
650,537.3159783749516
1800,1487.9519401152504
5562,4597.771494956124
9412,7780.335366869299
450,371.9879850288126
2852,2357.5771851159416
750,619.9799750480211
2430,2008.735119155588
900,743.9759700576252
950,785.30796839416
1350,1115.9639550864379
2852,2357.5771851159416
5211,4307.620866633651
5621,4646.543252993235
410,338.92238635958483
720,595.1807760461002
2985,2467.520300691124
1300,1074.631956749903
1500,1239.9599500960421
3000,2479.9199001920842
500,413.31998336534735
560,462.91838136918904
1350,1115.9639550864379
220,181.86079268075284
900,743.9759700576252
450,371.9879850288126
1000,826.6399667306947
1800,1487.9519401152504
2500,2066.5999168267367
2100,1735.943930134459
1650,1363.9559451056464
2856,2360.8837449828643
2852,2357.5771851159416
6251,5167.326432033573
1850,1529.2839384517852
2852,2357.5771851159416
754,623.2865349149438
850,702.6439717210906
450,371.9879850288126
450,371.9879850288126
1100,909.3039634037642
1800,1487.9519401152504
2200,1818.6079268075284
1200,991.9679600768337
1800,1487.9519401152504
1500,1239.9599500960421
2250,1859.9399251440632
512,423.2396629661157
1560,1289.5583480998837
5412,4473.77549994652
457,377.7744647959275
1500,1239.9599500960421
1650,1363.9559451056464
3621,2993.263319531846
1700,1405.2879434421811
4500,3719.8798502881264
1250,1033.2999584133684
3000,2479.9199001920842
6251,5167.326432033573
1800,1487.9519401152504
250,206.65999168267368
5541,4580.41205565478
400,330.6559866922779
1953,1614.4278550250467
5211,4307.620866633651
1600,1322.6239467691116
1100,909.3039634037642
1100,909.3039634037642
1100,909.3039634037642
550,454.6519817018821
2750,2273.2599085094107
600,495.98398003841686
1100,909.3039634037642
350,289.32398835574315
1100,909.3039634037642
300,247.99199001920843
1400,1157.2959534229726
580,479.45118070380295
2200,1818.6079268075284
1700,1405.2879434421811
250,206.65999168267368
5211,4307.620866633651
450,371.9879850288126
1100,909.3039634037642
2852,2357.5771851159416
700,578.6479767114863
900,743.9759700576252
941,777.8682086935837
200,165.32799334613895
2100,1735.943930134459
5211,4307.620866633651
450,371.9879850288126
400,330.6559866922779
2300,1901.271923480598
450,371.9879850288126
600,495.98398003841686
750,619.9799750480211
1100,909.3039634037642
2000,1653.2799334613894
3500,2893.2398835574318
4500,3719.8798502881264
1700,1405.2879434421811
5562,4597.771494956124
1600,1322.6239467691116
2700,2231.9279101728757
500,413.31998336534735
900,743.9759700576252
1600,1322.6239467691116
300,247.99199001920843
980,810.1071673960809
550,454.6519817018821
2300,1901.271923480598
450,371.9879850288126
4500,3719.8798502881264
780,644.7791740499418
1800,1487.9519401152504
640,529.0495787076446
8521,7043.79915651225
1000,826.6399667306947
2925,2417.921902687282
1200,991.9679600768337
200,165.32799334613895
900,743.9759700576252
550,454.6519817018821
1100,909.3039634037642
2852,2357.5771851159416
2522,2084.785996094812
1125,929.9699625720316
1750,1446.6199417787159
1200,991.9679600768337
2311,1910.3649631146354
5211,4307.620866633651
680,562.1151773768725
700,578.6479767114863
1700,1405.2879434421811
1250,1033.2999584133684
1700,1405.2879434421811
1000,826.6399667306947
1000,826.6399667306947
5562,4597.771494956124
1000,826.6399667306947
1800,1487.9519401152504
1400,1157.2959534229726
1060,876.2383647345364
1700,1405.2879434421811
430,355.45518569419875
2250,1859.9399251440632
1550,1281.2919484325769
6521,5390.51922305086
752,621.6332549814824
300,247.99199001920843
4500,3719.8798502881264
3600,2975.903880230501
700,578.6479767114863
2511,2075.6929564607744
900,743.9759700576252
2852,2357.5771851159416
1500,1239.9599500960421
600,495.98398003841686
500,413.31998336534735
5562,4597.771494956124
550,454.6519817018821
800,661.3119733845558
6251,5167.326432033573
1200,991.9679600768337
1000,826.6399667306947
5562,4597.771494956124
5211,4307.620866633651
2674,2210.4352710378776
1000,826.6399667306947
1600,1322.6239467691116
500,413.31998336534735
2150,1777.2759284709937
1800,1487.9519401152504
5621,4646.543252993235
1750,1446.6199417787159
5562,4597.771494956124
5211,4307.620866633651
750,619.9799750480211
4562,3771.1315282254295
620,512.5167793730308
440,363.7215853615057
550,454.6519817018821
600,495.98398003841686
1100,909.3039634037642
700,578.6479767114863
5621,4646.543252993235
5562,4597.771494956124
1000,826.6399667306947
1000,826.6399667306947
400,330.6559866922779
1000,826.6399667306947
6521,5390.51922305086
600,495.98398003841686
2800,2314.5919068459452
3621,2993.263319531846
500,413.31998336534735
1500,1239.9599500960421
1600,1322.6239467691116
2852,2357.5771851159416
950,785.30796839416
1245,1029.166758579715
3011,2489.012939826122
500,413.31998336534735
1700,1405.2879434421811
900,743.9759700576252
400,330.6559866922779
1500,1239.9599500960421
550,454.6519817018821
1900,1570.61593678832
850,702.6439717210906
1000,826.6399667306947
850,702.6439717210906
300,247.99199001920843
850,702.6439717210906
8521,7043.79915651225
8521,7043.79915651225
350,289.32398835574315
600,495.98398003841686
1800,1487.9519401152504
900,743.9759700576252
2700,2231.9279101728757
2852,2357.5771851159416
4523,3738.8925695229323
550,454.6519817018821
5561,4596.944854989393
550,454.6519817018821
2852,2357.5771851159416
5211,4307.620866633651
550,454.6519817018821
2856,2360.8837449828643
1000,826.6399667306947
500,413.31998336534735
4562,3771.1315282254295
565,467.0515812028425
5411,4472.94885997979
1000,826.6399667306947
1200,991.9679600768337
2000,1653.2799334613894
750,619.9799750480211
700,578.6479767114863
2852,2357.5771851159416
6251,5167.326432033573
6000,4959.8398003841685
1800,1487.9519401152504
620,512.5167793730308
600,495.98398003841686
6521,5390.51922305086
720,595.1807760461002
2352,1944.257201750594
401,331.4826266590086
2500,2066.5999168267367
1235,1020.900358912408
720,595.1807760461002
500,413.31998336534735
650,537.3159783749516
1750,1446.6199417787159
4500,3719.8798502881264
1350,1115.9639550864379
1800,1487.9519401152504
550,454.6519817018821
1600,1322.6239467691116
700,578.6479767114863
750,619.9799750480211
6521,5390.51922305086
400,330.6559866922779
1800,1487.9519401152504
1470,1215.1607510941212
900,743.9759700576252
415,343.0555861932383
1100,909.3039634037642
2600,2149.263913499806
1300,1074.631956749903
900,743.9759700576252
1500,1239.9599500960421
1300,1074.631956749903
1550,1281.2919484325769
850,702.6439717210906
510,421.58638303265434
1250,1033.2999584133684
260,214.92639134998063
6251,5167.326432033573
1000,826.6399667306947
400,330.6559866922779
550,454.6519817018821
1645,1359.8227452719927
550,454.6519817018821
400,330.6559866922779
2200,1818.6079268075284
310,256.2583896865154
500,413.31998336534735
2100,1735.943930134459
550,454.6519817018821
1800,1487.9519401152504
550,454.6519817018821
720,595.1807760461002
710,586.9143763787932
1300,1074.631956749903
900,743.9759700576252
900,743.9759700576252
910,752.2423697249322
370,305.85678769035707
350,289.32398835574315
500,413.31998336534735
2852,2357.5771851159416
1500,1239.9599500960421
2700,2231.9279101728757
990,818.3735670633878
891,736.536210357049
2856,2360.8837449828643
1000,826.6399667306947
500,413.31998336534735
800,661.3119733845558
5211,4307.620866633651
675,557.9819775432189
2856,2360.8837449828643
500,413.31998336534735
450,371.9879850288126
1685,1392.8883439412207
1000,826.6399667306947
2856,2360.8837449828643
1800,1487.9519401152504
1000,826.6399667306947
400,330.6559866922779
270,223.1927910172876
1800,1487.9519401152504
450,371.9879850288126
1500,1239.9599500960421
1750,1446.6199417787159
400,330.6559866922779
500,413.31998336534735
750,619.9799750480211
450,371.9879850288126
1300,1074.631956749903
1300,1074.631956749903
2000,1653.2799334613894
750,619.9799750480211
5211,4307.620866633651
400,330.6559866922779
800,661.3119733845558
2012,1663.1996130621578
450,371.9879850288126
610,504.2503797057238
1000,826.6399667306947
550,454.6519817018821
750,619.9799750480211
8521,7043.79915651225
1200,991.9679600768337
950,785.30796839416
550,454.6519817018821
5211,4307.620866633651
950,785.30796839416
200,165.32799334613895
1500,1239.9599500960421
680,562.1151773768725
600,495.98398003841686
900,743.9759700576252
1800,1487.9519401152504
520,429.85278269996127
6854,5665.790331972182
750,619.9799750480211
5211,4307.620866633651
660,545.5823780422585
1800,1487.9519401152504
800,661.3119733845558
5211,4307.620866633651
1000,826.6399667306947
800,661.3119733845558
2856,2360.8837449828643
1800,1487.9519401152504
950,785.30796839416
1700,1405.2879434421811
2000,1653.2799334613894
600,495.98398003841686
1800,1487.9519401152504
1100,909.3039634037642
1500,1239.9599500960421
850,702.6439717210906
2285,1888.8723239796375
5562,4597.771494956124
650,537.3159783749516
650,537.3159783749516
450,371.9879850288126
1100,909.3039634037642
5221,4315.887266300957
2700,2231.9279101728757
450,371.9879850288126
2020,1669.8127327960033
2000,1653.2799334613894
900,743.9759700576252
300,247.99199001920843
2000,1653.2799334613894
550,454.6519817018821
455,376.1211848624661
280,231.45919068459452
1125,929.9699625720316
6852,5664.13705203872
4000,3306.559866922779
640,529.0495787076446
1070,884.5047644018433
5562,4597.771494956124
5211,4307.620866633651
1800,1487.9519401152504
2700,2231.9279101728757
1000,826.6399667306947
350,289.32398835574315
600,495.98398003841686
150,123.99599500960421
1600,1322.6239467691116
2852,2357.5771851159416
600,495.98398003841686
680,562.1151773768725
1800,1487.9519401152504
4621,3819.9032862625404
310,256.2583896865154
400,330.6559866922779
750,619.9799750480211
1550,1281.2919484325769
450,371.9879850288126
2450,2025.2679184902022
980,810.1071673960809
900,743.9759700576252
535,442.25238220092166
1200,991.9679600768337
1250,1033.2999584133684
3600,2975.903880230501
900,743.9759700576252
5562,4597.771494956124
450,371.9879850288126
1450,1198.6279517595074
5621,4646.543252993235
750,619.9799750480211
1849,1528.4572984850545
6521,5390.51922305086
650,537.3159783749516
6521,5390.51922305086
200,165.32799334613895
3600,2975.903880230501
2070,1711.144731132538
1200,991.9679600768337
368,304.20350775689565
2400,1983.9359201536674
550,454.6519817018821
680,562.1151773768725
1900,1570.61593678832
4000,3306.559866922779
1000,826.6399667306947
1800,1487.9519401152504
900,743.9759700576252
500,413.31998336534735
400,330.6559866922779
900,743.9759700576252
1800,1487.9519401152504
450,371.9879850288126
500,413.31998336534735
2100,1735.943930134459
1000,826.6399667306947
850,702.6439717210906
900,743.9759700576252
500,413.31998336534735
4500,3719.8798502881264
449,371.1613450620819
2700,2231.9279101728757
