Actual,Predicted
2852,2357.5771851159416
2200,1818.6079268075284
1350,1115.9639550864379
200,165.32799334613895
900,743.9759700576252
1125,929.9699625720316
2856,2360.8837449828643
1100,909.3039634037642
3500,2893.2398835574318
1950,1611.9479351248547
1800,1487.9519401152504
1900,1570.61593678832
5521,4563.879256320166
300,247.99199001920843
1000,826.6399667306947
1650,1363.9559451056464
500,413.31998336534735
600,495.98398003841686
2700,2231.9279101728757
1400,1157.2959534229726
2600,2149.263913499806
425,351.3219858605453
900,743.9759700576252
750,619.9799750480211
4521,3737.239289589471
1000,826.6399667306947
450,371.9879850288126
1800,1487.9519401152504
1150,950.635961740299
700,578.6479767114863
540,446.3855820345752
1000,826.6399667306947
650,537.3159783749516
1350,1115.9639550864379
850,702.6439717210906
1000,826.6399667306947
900,743.9759700576252
450,371.9879850288126
1500,1239.9599500960421
600,495.98398003841686
4000,3306.559866922779
500,413.31998336534735
1500,1239.9599500960421
500,413.31998336534735
5562,4597.771494956124
2000,1653.2799334613894
1350,1115.9639550864379
1000,826.6399667306947
2711,2241.0209498069134
1800,1487.9519401152504
1100,909.3039634037642
550,454.6519817018821
3600,2975.903880230501
1200,991.9679600768337
4500,3719.8798502881264
5852,4837.497085308026
980,810.1071673960809
1350,1115.9639550864379
1500,1239.9599500960421
1100,909.3039634037642
760,628.246374715328
800,661.3119733845558
850,702.6439717210906
900,743.9759700576252
1800,1487.9519401152504
500,413.31998336534735
250,206.65999168267368
1700,1405.2879434421811
500,413.31998336534735
5562,4597.771494956124
1700,1405.2879434421811
260,214.92639134998063
1800,1487.9519401152504
5412,4473.77549994652
500,413.31998336534735
6521,5390.51922305086
550,454.6519817018821
1000,826.6399667306947
750,619.9799750480211
550,454.6519817018821
900,743.9759700576252
5211,4307.620866633651
750,619.9799750480211
1800,1487.9519401152504
5621,4646.543252993235
550,454.6519817018821
400,330.6559866922779
2856,2360.8837449828643
450,371.9879850288126
5562,4597.771494956124
850,702.6439717210906
1250,1033.2999584133684
1200,991.9679600768337
5852,4837.497085308026
650,537.3159783749516
1700,1405.2879434421811
2856,2360.8837449828643
1500,1239.9599500960421
448,370.33470509535124
2852,2357.5771851159416
1400,1157.2959534229726
2250,1859.9399251440632
301,248.8186299859391
7000,5786.4797671148635
500,413.31998336534735
1350,1115.9639550864379
6521,5390.51922305086
5562,4597.771494956124
2674,2210.4352710378776
8000,6613.119733845558
1080,892.7711640691504
2856,2360.8837449828643
1050,867.9719650672295
1450,1198.6279517595074
200,165.32799334613895
400,330.6559866922779
1800,1487.9519401152504
1800,1487.9519401152504
5852,4837.497085308026
2400,1983.9359201536674
820,677.8447727191697
1100,909.3039634037642
6521,5390.51922305086
1350,1115.9639550864379
5211,4307.620866633651
800,661.3119733845558
2250,1859.9399251440632
1700,1405.2879434421811
1650,1363.9559451056464
550,454.6519817018821
550,454.6519817018821
550,454.6519817018821
1800,1487.9519401152504
800,661.3119733845558
800,661.3119733845558
250,206.65999168267368
4500,3719.8798502881264
970,801.8407677287739
247,204.1800717824816
5856,4840.8036451749485
900,743.9759700576252
1500,1239.9599500960421
500,413.31998336534735
900,743.9759700576252
2970,2455.1207011901633
2311,1910.3649631146354
500,413.31998336534735
600,495.98398003841686
5211,4307.620866633651
4500,3719.8798502881264
3011,2489.012939826122
1950,1611.9479351248547
1200,991.9679600768337
910,752.2423697249322
350,289.32398835574315
5621,4646.543252993235
400,330.6559866922779
4500,3719.8798502881264
900,743.9759700576252
5211,4307.620866633651
5000,4133.199833653473
450,371.9879850288126
1800,1487.9519401152504
890,735.7095703903183
5562,4597.771494956124
581,480.27782067053363
960,793.5743680614669
2200,1818.6079268075284
5562,4597.771494956124
1800,1487.9519401152504
1480,1223.4271507614283
1600,1322.6239467691116
5211,4307.620866633651
1125,929.9699625720316
1000,826.6399667306947
2852,2357.5771851159416
1100,909.3039634037642
290,239.72559035190147
4521,3737.239289589471
2100,1735.943930134459
4000,3306.559866922779
550,454.6519817018821
1250,1033.2999584133684
550,454.6519817018821
650,537.3159783749516
7411,6126.228793441179
1000,826.6399667306947
7144,5905.5159223240835
1700,1405.2879434421811
1800,1487.9519401152504
5500,4546.519817018821
1800,1487.9519401152504
750,619.9799750480211
2852,2357.5771851159416
700,578.6479767114863
150,123.99599500960421
5562,4597.771494956124
1600,1322.6239467691116
1400,1157.2959534229726
550,454.6519817018821
1000,826.6399667306947
2520,2083.132716161351
1650,1363.9559451056464
5211,4307.620866633651
1800,1487.9519401152504
550,454.6519817018821
3011,2489.012939826122
800,661.3119733845558
1300,1074.631956749903
650,537.3159783749516
900,743.9759700576252
600,495.98398003841686
1000,826.6399667306947
700,578.6479767114863
1100,909.3039634037642
2000,1653.2799334613894
5562,4597.771494956124
1125,929.9699625720316
301,248.8186299859391
2852,2357.5771851159416
1500,1239.9599500960421
1250,1033.2999584133684
1500,1239.9599500960421
1000,826.6399667306947
600,495.98398003841686
1125,929.9699625720316
900,743.9759700576252
2852,2357.5771851159416
660,545.5823780422585
500,413.31998336534735
8521,7043.79915651225
3200,2645.2478935382233
6251,5167.326432033573
2250,1859.9399251440632
2856,2360.8837449828643
6251,5167.326432033573
850,702.6439717210906
900,743.9759700576252
2852,2357.5771851159416
550,454.6519817018821
2511,2075.6929564607744
425,351.3219858605453
900,743.9759700576252
950,785.30796839416
950,785.30796839416
1900,1570.61593678832
2852,2357.5771851159416
950,785.30796839416
1550,1281.2919484325769
1750,1446.6199417787159
750,619.9799750480211
1100,909.3039634037642
300,247.99199001920843
2000,1653.2799334613894
780,644.7791740499418
1350,1115.9639550864379
1200,991.9679600768337
800,661.3119733845558
600,495.98398003841686
2830,2339.391105847866
1350,1115.9639550864379
1750,1446.6199417787159
3600,2975.903880230501
700,578.6479767114863
1900,1570.61593678832
1600,1322.6239467691116
880,727.4431707230113
850,702.6439717210906
5200,4298.527826999612
965,797.7075678951204
1800,1487.9519401152504
1100,909.3039634037642
1650,1363.9559451056464
1800,1487.9519401152504
1000,826.6399667306947
1300,1074.631956749903
1650,1363.9559451056464
1872,1547.4700177198606
500,413.31998336534735
580,479.45118070380295
800,661.3119733845558
1850,1529.2839384517852
5000,4133.199833653473
458,378.60110476265817
450,371.9879850288126
540,446.3855820345752
5621,4646.543252993235
1150,950.635961740299
550,454.6519817018821
2352,1944.257201750594
1752,1448.2732217121772
400,330.6559866922779
8521,7043.79915651225
467,386.0408644632344
450,371.9879850288126
5541,4580.41205565478
1100,909.3039634037642
1600,1322.6239467691116
2541,2100.4921554626953
1500,1239.9599500960421
623,514.9966992732228
1700,1405.2879434421811
810,669.5783730518627
600,495.98398003841686
1700,1405.2879434421811
450,371.9879850288126
550,454.6519817018821
5562,4597.771494956124
1700,1405.2879434421811
900,743.9759700576252
1000,826.6399667306947
1000,826.6399667306947
500,413.31998336534735
4500,3719.8798502881264
2854,2359.230465049403
8521,7043.79915651225
900,743.9759700576252
720,595.1807760461002
178,147.14191407806365
2100,1735.943930134459
2200,1818.6079268075284
550,454.6519817018821
5211,4307.620866633651
2852,2357.5771851159416
450,371.9879850288126
750,619.9799750480211
5211,4307.620866633651
5621,4646.543252993235
850,702.6439717210906
150,123.99599500960421
500,413.31998336534735
5621,4646.543252993235
5562,4597.771494956124
900,743.9759700576252
5211,4307.620866633651
2950,2438.5879018555493
450,371.9879850288126
4500,3719.8798502881264
800,661.3119733845558
600,495.98398003841686
450,371.9879850288126
1250,1033.2999584133684
660,545.5823780422585
900,743.9759700576252
250,206.65999168267368
800,661.3119733845558
1250,1033.2999584133684
5624,4649.023172893427
1100,909.3039634037642
2100,1735.943930134459
1000,826.6399667306947
2600,2149.263913499806
650,537.3159783749516
450,371.9879850288126
1800,1487.9519401152504
6521,5390.51922305086
2852,2357.5771851159416
450,371.9879850288126
850,702.6439717210906
2674,2210.4352710378776
300,247.99199001920843
1800,1487.9519401152504
800,661.3119733845558
5521,4563.879256320166
4000,3306.559866922779
2925,2417.921902687282
1600,1322.6239467691116
250,206.65999168267368
2851,2356.7505451492107
750,619.9799750480211
1500,1239.9599500960421
1000,826.6399667306947
5400,4463.855820345751
500,413.31998336534735
5562,4597.771494956124
630,520.7831790403377
5211,4307.620866633651
500,413.31998336534735
600,495.98398003841686
5412,4473.77549994652
600,495.98398003841686
500,413.31998336534735
900,743.9759700576252
400,330.6559866922779
150,123.99599500960421
700,578.6479767114863
2100,1735.943930134459
200,165.32799334613895
500,413.31998336534735
890,735.7095703903183
1290,1066.3655570825963
5562,4597.771494956124
1000,826.6399667306947
5621,4646.543252993235
5412,4473.77549994652
450,371.9879850288126
1700,1405.2879434421811
1000,826.6399667306947
1400,1157.2959534229726
900,743.9759700576252
1872,1547.4700177198606
528,436.46590243380683
1800,1487.9519401152504
2000,1653.2799334613894
215,177.72759284709937
1500,1239.9599500960421
1600,1322.6239467691116
900,743.9759700576252
500,413.31998336534735
1600,1322.6239467691116
1110,917.5703630710711
5562,4597.771494956124
950,785.30796839416
1400,1157.2959534229726
350,289.32398835574315
1000,826.6399667306947
400,330.6559866922779
900,743.9759700576252
1265,1045.6995579143288
1700,1405.2879434421811
3000,2479.9199001920842
5562,4597.771494956124
1000,826.6399667306947
590,487.7175803711099
1200,991.9679600768337
500,413.31998336534735
1800,1487.9519401152504
2000,1653.2799334613894
2852,2357.5771851159416
5856,4840.8036451749485
2800,2314.5919068459452
1080,892.7711640691504
670,553.8487777095655
301,248.8186299859391
200,165.32799334613895
900,743.9759700576252
1350,1115.9639550864379
2000,1653.2799334613894
902,745.6292499910867
10000,8266.399667306947
5562,4597.771494956124
5211,4307.620866633651
1700,1405.2879434421811
1000,826.6399667306947
600,495.98398003841686
900,743.9759700576252
2351,1943.4305617838634
1700,1405.2879434421811
660,545.5823780422585
5523,4565.532536253627
800,661.3119733845558
1200,991.9679600768337
5569,4603.557974723239
2500,2066.5999168267367
1100,909.3039634037642
500,413.31998336534735
5562,4597.771494956124
800,661.3119733845558
1600,1322.6239467691116
600,495.98398003841686
750,619.9799750480211
1600,1322.6239467691116
700,578.6479767114863
900,743.9759700576252
922,762.1620493257005
1700,1405.2879434421811
900,743.9759700576252
5211,4307.620866633651
900,743.9759700576252
950,785.30796839416
1250,1033.2999584133684
1200,991.9679600768337
5523,4565.532536253627
4500,3719.8798502881264
6521,5390.51922305086
1700,1405.2879434421811
1150,950.635961740299
850,702.6439717210906
1350,1115.9639550864379
1000,826.6399667306947
3001,2480.7465401588147
850,702.6439717210906
700,578.6479767114863
500,413.31998336534735
2511,2075.6929564607744
500,413.31998336534735
1200,991.9679600768337
3600,2975.903880230501
1800,1487.9519401152504
1700,1405.2879434421811
1782,1473.072420714098
450,371.9879850288126
1440,1190.3615520922003
1750,1446.6199417787159
1500,1239.9599500960421
2852,2357.5771851159416
450,371.9879850288126
5000,4133.199833653473
500,413.31998336534735
5562,4597.771494956124
5562,4597.771494956124
1750,1446.6199417787159
600,495.98398003841686
5621,4646.543252993235
600,495.98398003841686
5521,4563.879256320166
450,371.9879850288126
2856,2360.8837449828643
3250,2686.579891874758
2852,2357.5771851159416
380,314.123187357664
900,743.9759700576252
900,743.9759700576252
2000,1653.2799334613894
2985,2467.520300691124
650,537.3159783749516
650,537.3159783749516
800,661.3119733845558
2500,2066.5999168267367
900,743.9759700576252
2100,1735.943930134459
451,372.81462499554334
4239,3504.126818971415
1000,826.6399667306947
5562,4597.771494956124
500,413.31998336534735
620,512.5167793730308
651,538.1426183416822
1000,826.6399667306947
700,578.6479767114863
1650,1363.9559451056464
1800,1487.9519401152504
890,735.7095703903183
5523,4565.532536253627
1900,1570.61593678832
5412,4473.77549994652
4000,3306.559866922779
650,537.3159783749516
1900,1570.61593678832
450,371.9879850288126
1600,1322.6239467691116
1800,1487.9519401152504
1400,1157.2959534229726
645,533.1827785412981
2000,1653.2799334613894
660,545.5823780422585
1200,991.9679600768337
1500,1239.9599500960421
800,661.3119733845558
296,244.68543015228565
2000,1653.2799334613894
900,743.9759700576252
820,677.8447727191697
1600,1322.6239467691116
5562,4597.771494956124
2100,1735.943930134459
2200,1818.6079268075284
450,371.9879850288126
300,247.99199001920843
2000,1653.2799334613894
900,743.9759700576252
3600,2975.903880230501
1700,1405.2879434421811
2400,1983.9359201536674
2000,1653.2799334613894
900,743.9759700576252
2000,1653.2799334613894
900,743.9759700576252
451,372.81462499554334
450,371.9879850288126
900,743.9759700576252
5562,4597.771494956124
5862,4845.763484975332
850,702.6439717210906
1050,867.9719650672295
450,371.9879850288126
1080,892.7711640691504
5211,4307.620866633651
650,537.3159783749516
900,743.9759700576252
1000,826.6399667306947
3600,2975.903880230501
3001,2480.7465401588147
900,743.9759700576252
1800,1487.9519401152504
8521,7043.79915651225
3600,2975.903880230501
1125,929.9699625720316
6521,5390.51922305086
1800,1487.9519401152504
1600,1322.6239467691116
1050,867.9719650672295
610,504.2503797057238
600,495.98398003841686
4500,3719.8798502881264
700,578.6479767114863
550,454.6519817018821
500,413.31998336534735
550,454.6519817018821
1125,929.9699625720316
2000,1653.2799334613894
1700,1405.2879434421811
990,818.3735670633878
900,743.9759700576252
900,743.9759700576252
1700,1405.2879434421811
9000,7439.759700576253
220,181.86079268075284
3621,2993.263319531846
2852,2357.5771851159416
1600,1322.6239467691116
1000,826.6399667306947
450,371.9879850288126
3621,2993.263319531846
1800,1487.9519401152504
415,343.0555861932383
3200,2645.2478935382233
5852,4837.497085308026
1250,1033.2999584133684
500,413.31998336534735
780,644.7791740499418
2985,2467.520300691124
1200,991.9679600768337
2000,1653.2799334613894
2000,1653.2799334613894
5562,4597.771494956124
300,247.99199001920843
900,743.9759700576252
1152,952.2892416737603
5211,4307.620866633651
1100,909.3039634037642
455,376.1211848624661
3150,2603.9158952016883
2852,2357.5771851159416
450,371.9879850288126
750,619.9799750480211
1000,826.6399667306947
1900,1570.61593678832
2350,1942.6039218171327
800,661.3119733845558
1800,1487.9519401152504
900,743.9759700576252
900,743.9759700576252
500,413.31998336534735
1200,991.9679600768337
1150,950.635961740299
2450,2025.2679184902022
6521,5390.51922305086
980,810.1071673960809
2100,1735.943930134459
380,314.123187357664
2852,2357.5771851159416
550,454.6519817018821
800,661.3119733845558
5211,4307.620866633651
2300,1901.271923480598
1600,1322.6239467691116
450,371.9879850288126
940,777.041568726853
250,206.65999168267368
1600,1322.6239467691116
1200,991.9679600768337
1800,1487.9519401152504
1290,1066.3655570825963
5621,4646.543252993235
7411,6126.228793441179
1000,826.6399667306947
600,495.98398003841686
850,702.6439717210906
1300,1074.631956749903
1100,909.3039634037642
610,504.2503797057238
1450,1198.6279517595074
2856,2360.8837449828643
650,537.3159783749516
2500,2066.5999168267367
550,454.6519817018821
4122,3407.409942863924
6521,5390.51922305086
3000,2479.9199001920842
5211,4307.620866633651
1200,991.9679600768337
3011,2489.012939826122
1200,991.9679600768337
6521,5390.51922305086
2500,2066.5999168267367
1800,1487.9519401152504
1500,1239.9599500960421
800,661.3119733845558
160,132.26239467691116
2300,1901.271923480598
1400,1157.2959534229726
1750,1446.6199417787159
2100,1735.943930134459
1700,1405.2879434421811
2852,2357.5771851159416
6251,5167.326432033573
350,289.32398835574315
450,371.9879850288126
1050,867.9719650672295
5562,4597.771494956124
400,330.6559866922779
400,330.6559866922779
5821,4811.871246339374
850,702.6439717210906
9854,8145.710232164266
6251,5167.326432033573
2700,2231.9279101728757
1800,1487.9519401152504
1800,1487.9519401152504
1700,1405.2879434421811
1350,1115.9639550864379
1450,1198.6279517595074
250,206.65999168267368
360,297.5903880230501
1000,826.6399667306947
2200,1818.6079268075284
900,743.9759700576252
5562,4597.771494956124
5211,4307.620866633651
900,743.9759700576252
5400,4463.855820345751
6200,5125.1677937303075
5412,4473.77549994652
400,330.6559866922779
6521,5390.51922305086
2250,1859.9399251440632
1400,1157.2959534229726
6521,5390.51922305086
450,371.9879850288126
450,371.9879850288126
600,495.98398003841686
800,661.3119733845558
900,743.9759700576252
1000,826.6399667306947
1800,1487.9519401152504
700,578.6479767114863
1100,909.3039634037642
600,495.98398003841686
560,462.91838136918904
1350,1115.9639550864379
5211,4307.620866633651
5211,4307.620866633651
1658,1370.5690648394918
500,413.31998336534735
5211,4307.620866633651
750,619.9799750480211
5211,4307.620866633651
700,578.6479767114863
5211,4307.620866633651
550,454.6519817018821
700,578.6479767114863
4500,3719.8798502881264
1200,991.9679600768337
5400,4463.855820345751
900,743.9759700576252
5562,4597.771494956124
4621,3819.9032862625404
680,562.1151773768725
1800,1487.9519401152504
900,743.9759700576252
1700,1405.2879434421811
1800,1487.9519401152504
1500,1239.9599500960421
1100,909.3039634037642
3000,2479.9199001920842
2852,2357.5771851159416
2856,2360.8837449828643
515,425.7195828663078
1150,950.635961740299
1150,950.635961740299
1700,1405.2879434421811
860,710.9103713883975
2700,2231.9279101728757
900,743.9759700576252
5562,4597.771494956124
584,482.75774057072573
2952,2440.2411817890106
5211,4307.620866633651
6521,5390.51922305086
900,743.9759700576252
400,330.6559866922779
900,743.9759700576252
450,371.9879850288126
6521,5390.51922305086
2852,2357.5771851159416
5445,4501.054618848633
2856,2360.8837449828643
5562,4597.771494956124
550,454.6519817018821
780,644.7791740499418
1400,1157.2959534229726
5562,4597.771494956124
2856,2360.8837449828643
500,413.31998336534735
680,562.1151773768725
450,371.9879850288126
900,743.9759700576252
630,520.7831790403377
550,454.6519817018821
500,413.31998336534735
2852,2357.5771851159416
1000,826.6399667306947
550,454.6519817018821
2200,1818.6079268075284
1700,1405.2879434421811
1850,1529.2839384517852
5211,4307.620866633651
800,661.3119733845558
500,413.31998336534735
4562,3771.1315282254295
500,413.31998336534735
1700,1405.2879434421811
5211,4307.620866633651
5400,4463.855820345751
2000,1653.2799334613894
550,454.6519817018821
1100,909.3039634037642
1200,991.9679600768337
2652,2192.2491917698026
1200,991.9679600768337
6521,5390.51922305086
2856,2360.8837449828643
5211,4307.620866633651
5562,4597.771494956124
2000,1653.2799334613894
2400,1983.9359201536674
1550,1281.2919484325769
300,247.99199001920843
1350,1115.9639550864379
850,702.6439717210906
550,454.6519817018821
2200,1818.6079268075284
600,495.98398003841686
800,661.3119733845558
2200,1818.6079268075284
300,247.99199001920843
1200,991.9679600768337
5562,4597.771494956124
500,413.31998336534735
600,495.98398003841686
720,595.1807760461002
1500,1239.9599500960421
1500,1239.9599500960421
700,578.6479767114863
5000,4133.199833653473
1000,826.6399667306947
2321,1918.6313627819425
2852,2357.5771851159416
1000,826.6399667306947
1100,909.3039634037642
5111,4224.956869960581
600,495.98398003841686
1700,1405.2879434421811
450,371.9879850288126
2150,1777.2759284709937
1900,1570.61593678832
1800,1487.9519401152504
5412,4473.77549994652
891,736.536210357049
389,321.56294705824024
250,206.65999168267368
2250,1859.9399251440632
1200,991.9679600768337
950,785.30796839416
2000,1653.2799334613894
590,487.7175803711099
5622,4647.369892959966
1700,1405.2879434421811
300,247.99199001920843
300,247.99199001920843
1800,1487.9519401152504
600,495.98398003841686
5412,4473.77549994652
585,483.5843805374564
2852,2357.5771851159416
5211,4307.620866633651
6521,5390.51922305086
900,743.9759700576252
401,331.4826266590086
500,413.31998336534735
1800,1487.9519401152504
600,495.98398003841686
5010,4141.466233320781
600,495.98398003841686
900,743.9759700576252
1400,1157.2959534229726
550,454.6519817018821
1000,826.6399667306947
5562,4597.771494956124
3000,2479.9199001920842
700,578.6479767114863
3222,2663.4339728062982
450,371.9879850288126
1400,1157.2959534229726
550,454.6519817018821
500,413.31998336534735
2700,2231.9279101728757
1400,1157.2959534229726
892,737.3628503237798
1100,909.3039634037642
5211,4307.620866633651
1000,826.6399667306947
1300,1074.631956749903
325,268.6579891874758
500,413.31998336534735
900,743.9759700576252
2150,1777.2759284709937
450,371.9879850288126
1550,1281.2919484325769
1000,826.6399667306947
6010,4968.106200051476
1150,950.635961740299
2856,2360.8837449828643
2852,2357.5771851159416
6521,5390.51922305086
6521,5390.51922305086
1150,950.635961740299
1500,1239.9599500960421
1800,1487.9519401152504
5211,4307.620866633651
5211,4307.620866633651
5211,4307.620866633651
600,495.98398003841686
1000,826.6399667306947
1200,991.9679600768337
1500,1239.9599500960421
1400,1157.2959534229726
650,537.3159783749516
900,743.9759700576252
1250,1033.2999584133684
1650,1363.9559451056464
1800,1487.9519401152504
1400,1157.2959534229726
1400,1157.2959534229726
450,371.9879850288126
900,743.9759700576252
1800,1487.9519401152504
1666,1377.1821845733375
1500,1239.9599500960421
600,495.98398003841686
950,785.30796839416
2200,1818.6079268075284
2200,1818.6079268075284
610,504.2503797057238
720,595.1807760461002
620,512.5167793730308
5211,4307.620866633651
850,702.6439717210906
900,743.9759700576252
900,743.9759700576252
1100,909.3039634037642
700,578.6479767114863
1000,826.6399667306947
1150,950.635961740299
2000,1653.2799334613894
5562,4597.771494956124
6854,5665.790331972182
579,478.62454073707227
2000,1653.2799334613894
1400,1157.2959534229726
930,768.7751690595461
2000,1653.2799334613894
2150,1777.2759284709937
7000,5786.4797671148635
280,231.45919068459452
1350,1115.9639550864379
5621,4646.543252993235
850,702.6439717210906
1000,826.6399667306947
1185,979.5683605758733
4000,3306.559866922779
700,578.6479767114863
360,297.5903880230501
1872,1547.4700177198606
3500,2893.2398835574318
2100,1735.943930134459
1250,1033.2999584133684
1000,826.6399667306947
550,454.6519817018821
1000,826.6399667306947
2300,1901.271923480598
458,378.60110476265817
5852,4837.497085308026
1100,909.3039634037642
1250,1033.2999584133684
1200,991.9679600768337
550,454.6519817018821
1000,826.6399667306947
700,578.6479767114863
500,413.31998336534735
700,578.6479767114863
1500,1239.9599500960421
2741,2265.8201488088343
5562,4597.771494956124
2856,2360.8837449828643
1800,1487.9519401152504
3000,2479.9199001920842
5852,4837.497085308026
1350,1115.9639550864379
750,619.9799750480211
3000,2479.9199001920842
2000,1653.2799334613894
400,330.6559866922779
750,619.9799750480211
900,743.9759700576252
750,619.9799750480211
471,389.3474243301572
450,371.9879850288126
3600,2975.903880230501
2852,2357.5771851159416
1620,1339.1567461037255
5211,4307.620866633651
2500,2066.5999168267367
600,495.98398003841686
800,661.3119733845558
900,743.9759700576252
1550,1281.2919484325769
1200,991.9679600768337
1000,826.6399667306947
3400,2810.5758868843623
500,413.31998336534735
350,289.32398835574315
900,743.9759700576252
2700,2231.9279101728757
150,123.99599500960421
406,335.61582649266205
1800,1487.9519401152504
1300,1074.631956749903
1125,929.9699625720316
450,371.9879850288126
850,702.6439717210906
550,454.6519817018821
200,165.32799334613895
500,413.31998336534735
2250,1859.9399251440632
1200,991.9679600768337
1652,1365.6092250391077
3251,2687.4065318414887
2352,1944.257201750594
850,702.6439717210906
650,537.3159783749516
1800,1487.9519401152504
750,619.9799750480211
850,702.6439717210906
5216,4311.754066467303
550,454.6519817018821
1300,1074.631956749903
900,743.9759700576252
650,537.3159783749516
1500,1239.9599500960421
1150,950.635961740299
350,289.32398835574315
2766,2286.4861479771016
320,264.5247893538223
450,371.9879850288126
5411,4472.94885997979
1500,1239.9599500960421
5211,4307.620866633651
650,537.3159783749516
2500,2066.5999168267367
600,495.98398003841686
3000,2479.9199001920842
6852,5664.13705203872
2852,2357.5771851159416
3000,2479.9199001920842
311,257.08502965324607
699,577.8213367447556
428,353.8019057607373
1800,1487.9519401152504
1800,1487.9519401152504
450,371.9879850288126
900,743.9759700576252
165,136.39559451056462
400,330.6559866922779
550,454.6519817018821
400,330.6559866922779
1700,1405.2879434421811
1300,1074.631956749903
3011,2489.012939826122
2700,2231.9279101728757
1200,991.9679600768337
1000,826.6399667306947
1300,1074.631956749903
1800,1487.9519401152504
755,624.1131748816745
540,446.3855820345752
500,413.31998336534735
650,537.3159783749516
500,413.31998336534735
450,371.9879850288126
2852,2357.5771851159416
1800,1487.9519401152504
2856,2360.8837449828643
650,537.3159783749516
550,454.6519817018821
300,247.99199001920843
3622,2994.0899594985763
500,413.31998336534735
1700,1405.2879434421811
3251,2687.4065318414887
720,595.1807760461002
